filename,xmin,ymin,xmax,ymax,xloc,yloc,zloc
001453.txt,626,132,690,201,3,1,42
001453.txt,240,179,304,209,-18,1,40
001453.txt,285,179,343,203,-18,1,45
001453.txt,334,177,384,198,-18,1,53
001454.txt,550,177,567,227,-1,1,23
001454.txt,513,171,538,238,-2,1,18
001454.txt,723,164,741,218,4,1,26
001454.txt,741,166,760,217,5,1,26
001454.txt,1123,153,1180,280,7,1,10
001454.txt,1096,161,1135,272,7,1,10
001455.txt,564,175,616,225,0,1,25
001455.txt,473,181,507,204,-7,1,44
001455.txt,539,176,563,195,-4,1,57
001455.txt,314,177,341,217,-12,1,32
001456.txt,48,180,418,374,-3,1,8
001456.txt,50,182,296,290,-7,1,12
001456.txt,389,185,467,230,-6,1,24
001456.txt,318,185,418,232,-8,1,25
001457.txt,586,174,663,246,0,1,17
001457.txt,1149,150,1241,374,4,1,4
001457.txt,767,139,1001,285,4,1,11
001457.txt,704,169,844,233,4,1,18
001457.txt,668,169,745,202,4,1,36
001457.txt,655,172,707,196,4,1,47
001457.txt,56,176,245,256,-10,1,17
001457.txt,101,104,373,283,-7,1,15
001457.txt,324,183,396,218,-10,1,30
001457.txt,431,177,474,201,-10,1,47
001457.txt,456,172,489,197,-10,1,53
001457.txt,487,173,519,192,-9,1,63
001457.txt,527,174,558,188,-7,1,76
001457.txt,1083,179,1234,217,20,1,27
001457.txt,153,180,237,224,-14,1,25
001458.txt,847,203,1241,374,3,1,5
001458.txt,744,188,958,317,3,1,10
001458.txt,669,174,789,261,2,1,15
001458.txt,444,171,507,234,-4,1,23
001458.txt,660,178,700,256,1,1,15
001458.txt,298,195,444,302,-3,1,12
001458.txt,0,208,339,374,-3,1,5
001458.txt,629,181,679,220,1,1,28
001458.txt,508,177,535,203,-5,1,45
001459.txt,1,179,142,226,-19,1,26
001459.txt,357,185,486,265,-3,1,15
001459.txt,590,174,629,213,0,1,32
001460.txt,672,187,776,263,2,1,15
001460.txt,490,188,532,215,-5,2,40
001460.txt,365,192,463,255,-5,2,20
001460.txt,415,190,492,238,-5,2,25
001460.txt,150,207,370,315,-5,1,12
001461.txt,16,179,106,230,-20,2,26
001461.txt,50,187,194,238,-16,2,24
001461.txt,200,174,280,210,-20,2,41
001461.txt,274,181,308,206,-20,2,46
001461.txt,377,181,417,205,-13,2,46
001461.txt,333,184,385,208,-16,2,47
001461.txt,436,181,468,200,-13,2,62
001462.txt,563,182,604,217,-1,1,32
001462.txt,906,175,1241,355,5,1,6
001462.txt,492,177,532,205,-5,1,39
001463.txt,599,174,630,203,0,1,43
001463.txt,648,162,698,193,6,1,73
001463.txt,0,198,98,282,-12,2,14
001463.txt,183,198,265,237,-16,2,30
001463.txt,378,169,419,207,-16,2,57
001464.txt,596,177,658,227,0,1,21
001464.txt,0,178,247,374,-4,1,6
001464.txt,338,180,509,254,-4,1,15
001464.txt,482,173,560,203,-4,1,34
001464.txt,520,158,588,194,-3,1,47
001464.txt,960,142,1241,374,4,1,4
001464.txt,885,183,986,374,2,1,6
001464.txt,799,188,1003,302,4,1,11
001464.txt,742,185,857,255,4,1,16
001464.txt,713,168,801,231,4,1,21
001464.txt,770,171,870,209,9,1,33
001464.txt,67,177,292,264,-7,1,13
001464.txt,236,174,364,234,-7,1,18
001464.txt,605,172,641,205,0,1,35
001464.txt,0,182,118,298,-8,1,8
001464.txt,314,173,396,222,-8,1,23
001464.txt,0,173,152,238,-13,1,19
001465.txt,563,190,622,237,0,1,23
001465.txt,348,179,488,237,-5,1,22
001465.txt,439,185,525,218,-5,2,33
001465.txt,280,202,376,276,-5,1,12
001465.txt,162,201,285,277,-6,1,12
001465.txt,764,199,1019,349,3,1,9
001465.txt,647,161,715,225,2,2,30
001465.txt,586,186,626,223,0,2,32
001466.txt,848,144,953,179,13,0,32
001466.txt,534,169,565,193,-3,0,46
001466.txt,608,165,633,189,1,0,51
001466.txt,594,167,606,191,0,0,53
001466.txt,461,171,472,197,-9,1,51
001467.txt,412,177,448,268,-3,1,13
001467.txt,247,165,328,374,-2,1,6
001467.txt,218,166,277,347,-3,1,7
001467.txt,812,154,865,284,3,1,11
001467.txt,856,157,907,279,4,1,11
001467.txt,356,172,410,301,-3,1,9
001468.txt,597,177,660,228,0,1,21
001468.txt,56,177,358,374,-4,1,6
001468.txt,210,177,418,297,-4,1,10
001468.txt,405,175,537,229,-3,1,20
001468.txt,462,172,543,211,-4,1,28
001468.txt,478,172,559,207,-4,1,31
001468.txt,532,156,594,188,-3,1,52
001468.txt,818,166,1127,337,4,1,9
001468.txt,781,177,829,285,2,1,10
001468.txt,749,181,869,254,4,1,16
001468.txt,717,180,798,231,4,1,21
001468.txt,700,165,769,216,4,1,26
001468.txt,688,171,700,202,4,1,38
001468.txt,0,186,123,296,-8,1,8
001468.txt,323,170,419,217,-7,1,23
001468.txt,608,168,645,201,0,1,34
001468.txt,85,181,278,264,-8,1,13
001468.txt,846,150,976,200,15,1,38
001469.txt,578,172,651,239,0,1,19
001469.txt,0,190,210,306,-8,1,11
001469.txt,110,179,411,358,-3,1,8
001469.txt,254,184,366,239,-8,1,21
001469.txt,401,177,493,240,-4,1,19
001469.txt,470,180,519,214,-4,1,31
001469.txt,503,179,542,207,-4,1,39
001469.txt,512,145,562,198,-4,0,53
001470.txt,730,170,756,192,9,1,48
001470.txt,658,172,697,198,4,1,44
001470.txt,286,185,376,230,-9,1,24
001470.txt,468,181,510,208,-6,1,41
001471.txt,573,178,610,213,0,1,35
001471.txt,734,167,821,199,15,2,69
001472.txt,695,173,715,189,8,1,61
001472.txt,726,165,748,185,13,1,78
001472.txt,623,176,673,204,1,1,35
001472.txt,336,118,522,225,-7,2,35
001472.txt,577,159,640,188,0,1,93
001473.txt,707,168,730,187,8,1,57
001473.txt,0,110,231,235,-17,1,22
001474.txt,683,183,782,262,2,1,16
001474.txt,669,177,718,221,3,1,28
001474.txt,656,178,698,213,3,1,33
001475.txt,988,171,1241,374,2,1,1
001475.txt,406,179,595,293,-1,1,11
001475.txt,822,189,1163,374,2,1,6
001475.txt,793,174,967,300,3,1,10
001475.txt,1137,142,1241,219,15,1,18
001475.txt,1033,134,1220,223,12,1,18
001475.txt,924,146,1085,225,10,1,19
001475.txt,553,173,620,218,0,1,26
001475.txt,872,163,957,202,12,1,29
001475.txt,741,170,787,209,6,1,31
001475.txt,605,171,650,204,0,1,37
001475.txt,700,144,745,189,10,1,62
001476.txt,0,247,282,374,-3,1,3
001476.txt,840,191,1241,374,2,1,4
001476.txt,925,169,1239,261,8,1,12
001476.txt,438,156,521,231,-3,1,22
001476.txt,244,149,424,215,-11,1,30
001476.txt,744,147,855,190,12,1,47
001477.txt,242,158,304,298,-4,1,9
001478.txt,712,173,809,240,3,1,16
001478.txt,749,147,796,187,11,0,50
001479.txt,602,176,659,229,0,1,23
001479.txt,595,177,621,194,0,1,63
001479.txt,569,178,593,194,-2,1,65
001480.txt,658,126,787,231,3,1,25
001480.txt,338,186,393,215,-13,2,39
001480.txt,443,180,471,196,-15,2,75
001481.txt,573,172,625,221,0,1,26
001481.txt,0,195,55,316,-8,1,8
001481.txt,102,161,391,326,-4,1,9
001481.txt,261,182,373,237,-8,1,21
001481.txt,410,181,489,231,-4,1,22
001481.txt,473,152,533,211,-4,1,33
001481.txt,519,176,551,203,-4,1,45
001481.txt,157,181,271,233,-12,1,23
001482.txt,517,180,566,194,-6,2,70
001483.txt,518,165,740,374,0,1,7
001483.txt,377,185,417,205,-15,2,53
001483.txt,0,207,35,234,-37,3,44
001483.txt,300,180,360,209,-22,2,57
001483.txt,1208,127,1241,215,27,1,26
001483.txt,335,187,374,208,-18,2,52
001483.txt,425,180,463,200,-12,1,53
001484.txt,205,175,265,202,-21,1,41
001484.txt,307,161,344,186,-29,1,74
001484.txt,572,170,615,213,0,1,29
001485.txt,598,158,628,191,0,1,68
001485.txt,256,183,278,211,-20,2,43
001485.txt,288,186,348,217,-16,2,41
001485.txt,684,163,699,198,4,1,40
001486.txt,112,189,415,372,-3,1,7
001486.txt,509,164,585,234,-1,1,18
001486.txt,500,167,559,216,-2,1,24
001486.txt,385,146,471,210,-6,1,29
001486.txt,592,166,629,203,0,0,30
001487.txt,613,163,650,201,1,1,38
001488.txt,712,155,858,269,3,1,13
001489.txt,0,189,268,374,-3,1,3
001489.txt,692,180,746,237,3,1,21
001489.txt,648,186,677,210,3,2,47
001490.txt,564,175,616,225,0,1,24
001490.txt,520,178,543,197,-6,2,63
001490.txt,874,168,926,190,18,1,46
001491.txt,630,174,658,197,2,1,49
001491.txt,727,182,839,258,3,1,15
001491.txt,675,140,735,198,6,1,47
001491.txt,885,180,1068,261,7,1,15
001491.txt,812,175,880,203,13,1,40
001492.txt,584,145,634,206,0,2,47
001492.txt,329,192,378,216,-17,2,48
001493.txt,561,129,625,207,-1,1,38
001493.txt,0,191,71,230,-23,2,28
001493.txt,54,189,145,222,-24,2,34
001493.txt,135,184,196,214,-24,2,39
001493.txt,183,186,234,210,-24,2,44
001493.txt,266,182,306,201,-25,2,57
001494.txt,468,155,550,245,-2,1,18
001494.txt,925,98,1241,249,9,1,14
001494.txt,142,185,295,256,-9,1,17
001494.txt,0,164,177,261,-12,1,17
001494.txt,382,171,447,217,-6,1,24
001494.txt,700,169,815,231,3,1,19
001494.txt,593,145,637,190,0,1,47
001494.txt,772,162,893,227,6,1,20
001494.txt,539,130,583,194,-3,1,44
001495.txt,0,183,490,374,-2,1,4
001495.txt,427,180,685,354,0,1,8
001495.txt,999,202,1241,374,4,1,6
001495.txt,659,178,778,260,2,1,14
001495.txt,797,172,850,211,9,1,33
001495.txt,950,184,1020,247,10,1,19
001496.txt,0,192,82,318,-8,1,9
001496.txt,444,165,462,203,-7,1,35
001496.txt,689,153,727,266,1,1,11
001496.txt,639,143,683,270,0,1,11
001496.txt,239,158,291,253,-7,1,15
001496.txt,0,119,201,369,-2,1,2
001496.txt,1096,137,1111,182,21,0,30
001496.txt,1114,140,1133,180,21,0,30
001497.txt,556,185,714,334,0,1,9
001497.txt,0,180,378,374,-3,1,5
001497.txt,759,0,1241,374,3,1,5
001497.txt,303,136,503,284,-3,1,13
001497.txt,433,179,523,238,-3,1,20
001497.txt,475,167,536,219,-3,1,26
001497.txt,668,164,718,204,4,1,37
001498.txt,647,171,691,208,2,1,35
001498.txt,676,179,735,222,3,1,25
001498.txt,656,147,702,193,5,1,59
001498.txt,781,176,869,223,7,1,24
001498.txt,801,175,867,202,12,1,40
001499.txt,36,168,140,214,-20,1,28
001499.txt,201,175,263,204,-20,1,39
001499.txt,372,177,401,192,-21,1,70
001499.txt,574,175,613,214,0,1,33
001500.txt,133,191,437,373,-2,1,7
001500.txt,479,170,574,256,-1,1,15
001500.txt,599,169,644,214,0,1,25
001500.txt,571,171,612,205,0,1,33
001501.txt,593,162,621,193,0,2,73
001501.txt,367,186,413,209,-14,2,48
001502.txt,239,152,411,374,-2,1,5
001502.txt,652,137,680,164,3,0,45
001503.txt,666,167,698,194,5,1,57
001503.txt,760,175,819,200,10,1,43
001504.txt,875,154,940,374,2,1,6
001504.txt,389,167,451,271,-3,1,12
001504.txt,470,164,504,243,-2,1,17
001504.txt,545,176,562,219,-2,1,26
001504.txt,529,173,546,218,-2,1,25
001505.txt,399,189,513,278,-3,1,14
001505.txt,468,155,549,236,-3,1,24
001505.txt,0,202,265,368,-5,1,8
001505.txt,706,168,983,274,3,1,12
001505.txt,635,172,754,221,2,1,26
001505.txt,523,169,572,213,-3,2,38
001505.txt,1149,202,1241,374,4,1,4
001505.txt,996,194,1196,332,4,1,6
001505.txt,931,183,1127,312,4,1,7
001505.txt,625,179,656,206,1,1,43
001506.txt,580,176,621,214,0,1,31
001506.txt,597,172,630,206,0,1,39
001506.txt,1226,217,1241,374,2,1,0
001506.txt,852,183,1241,374,3,1,5
001506.txt,682,167,769,242,2,1,18
001506.txt,0,192,205,327,-7,1,10
001506.txt,667,175,718,219,3,1,26
001507.txt,593,171,620,196,0,1,48
001507.txt,624,158,658,188,3,1,74
001507.txt,0,175,98,274,-13,2,14
001507.txt,387,182,419,198,-18,2,63
001508.txt,873,188,1241,374,2,1,3
001508.txt,554,184,636,220,0,2,33
001508.txt,692,181,783,221,5,1,30
001508.txt,761,179,841,215,8,1,33
001508.txt,834,181,892,210,12,1,35
001508.txt,875,173,942,207,16,1,38
001509.txt,731,153,771,288,1,1,9
001510.txt,629,174,656,196,2,1,51
001510.txt,669,171,732,222,3,1,25
001510.txt,719,182,821,252,3,1,16
001510.txt,672,141,730,198,6,1,49
001510.txt,868,179,1033,254,7,1,16
001510.txt,809,175,877,202,13,1,40
001511.txt,590,160,636,202,0,2,55
001511.txt,105,190,249,244,-13,2,23
001512.txt,971,109,1241,374,5,1,5
001512.txt,306,181,436,268,-4,1,15
001512.txt,296,173,516,314,-2,1,10
001512.txt,844,141,1011,202,10,0,24
001512.txt,999,144,1082,185,19,0,33
001512.txt,1128,132,1231,181,26,0,33
001512.txt,1041,147,1134,184,22,0,33
001512.txt,445,182,506,223,-5,1,27
001512.txt,391,182,482,241,-5,1,21
001512.txt,667,171,717,207,3,1,33
001512.txt,574,170,612,185,-1,1,79
001513.txt,829,0,1241,374,2,1,3
001513.txt,0,177,225,356,-6,1,6
001513.txt,112,179,402,277,-6,1,12
001513.txt,174,178,363,252,-7,1,15
001513.txt,335,182,494,235,-5,1,21
001513.txt,325,139,512,228,-6,1,24
001513.txt,670,185,748,243,2,1,20
001513.txt,742,182,843,224,6,1,25
001513.txt,765,194,829,286,3,1,12
001514.txt,570,178,604,209,-1,1,39
001514.txt,0,200,152,333,-7,1,8
001514.txt,0,204,388,375,-3,1,6
001514.txt,197,187,342,258,-7,1,17
001514.txt,305,187,386,232,-8,1,24
001514.txt,393,187,483,240,-5,1,21
001514.txt,478,154,533,215,-5,1,35
001514.txt,514,183,543,206,-5,1,46
001514.txt,0,195,100,268,-12,1,14
001514.txt,301,181,373,221,-11,1,31
001515.txt,0,175,66,234,-20,2,24
001515.txt,469,131,553,224,-3,1,30
001515.txt,550,177,573,198,-4,2,62
001515.txt,369,180,399,198,-20,2,65
001515.txt,584,176,621,214,0,1,33
001516.txt,552,170,713,326,0,1,9
001516.txt,281,175,306,208,-17,1,40
001517.txt,585,178,611,204,0,2,48
001517.txt,442,180,480,208,-9,2,46
001517.txt,418,176,455,206,-13,2,54
001517.txt,495,174,517,196,-11,2,78
001518.txt,580,178,641,236,0,1,21
001518.txt,987,0,1241,348,6,1,3
001518.txt,761,41,1082,266,6,1,19
001518.txt,727,115,827,215,6,1,31
001518.txt,708,132,775,204,7,1,42
001519.txt,188,146,284,328,-3,1,7
001520.txt,569,124,647,218,0,1,32
001520.txt,0,189,107,229,-23,2,30
001520.txt,105,188,185,224,-23,2,36
001520.txt,170,190,238,216,-23,2,41
001521.txt,0,195,282,374,-4,1,7
001521.txt,411,190,455,223,-8,2,33
001521.txt,268,193,394,281,-5,1,14
001522.txt,880,181,1241,374,3,1,3
001522.txt,0,195,271,374,-5,1,8
001522.txt,350,184,452,247,-5,1,19
001522.txt,412,185,484,230,-5,1,25
001522.txt,451,182,502,219,-5,1,30
001522.txt,778,154,880,194,9,0,31
001522.txt,1089,136,1223,175,23,0,30
001522.txt,1049,137,1175,176,23,0,33
001522.txt,1023,142,1146,175,23,0,36
001522.txt,1009,143,1121,174,24,0,39
001523.txt,703,176,762,220,4,1,25
001523.txt,755,171,808,189,13,1,58
001523.txt,540,170,551,199,-3,1,41
001523.txt,778,167,821,201,9,1,35
001523.txt,883,164,943,186,23,1,56
001523.txt,1097,154,1171,181,38,0,52
001524.txt,598,158,647,202,1,2,53
001524.txt,331,182,394,217,-13,2,40
001525.txt,0,162,133,373,-3,1,3
001525.txt,976,148,1031,277,5,1,10
001525.txt,685,164,766,232,3,1,21
001525.txt,1050,146,1237,373,2,1,3
001526.txt,676,178,807,223,4,1,25
001526.txt,646,178,709,201,4,1,47
001527.txt,75,197,179,240,-18,2,28
001527.txt,945,179,1005,200,25,1,51
001528.txt,34,193,238,282,-9,2,15
001528.txt,302,188,369,233,-10,2,27
001528.txt,393,154,460,211,-11,2,46
001528.txt,497,173,519,199,-11,2,79
001529.txt,823,145,890,246,4,1,13
001529.txt,1051,100,1223,369,2,1,3
001529.txt,924,144,945,205,9,0,21
001529.txt,558,152,609,297,0,1,9
001529.txt,468,149,532,288,-1,1,10
001529.txt,505,137,568,292,0,1,9
001529.txt,847,151,883,227,5,1,16
001529.txt,1074,143,1119,232,10,1,14
001529.txt,1110,130,1158,233,10,0,13
001529.txt,1094,150,1128,234,10,1,14
001529.txt,601,159,619,179,0,0,74
001530.txt,517,162,739,372,0,1,7
001530.txt,377,185,417,205,-15,2,52
001530.txt,334,187,373,208,-18,2,52
001530.txt,424,181,463,201,-12,2,53
001530.txt,947,174,1085,218,15,1,27
001530.txt,41,201,138,230,-27,2,37
001530.txt,870,158,1024,223,10,1,21
001530.txt,720,162,893,237,4,1,18
001531.txt,0,196,304,316,-6,1,9
001531.txt,1075,150,1241,279,7,1,9
001531.txt,233,184,443,250,-6,1,16
001532.txt,565,192,596,218,-1,2,45
001532.txt,620,183,652,219,1,2,43
001532.txt,442,167,522,208,-12,3,68
001533.txt,577,173,645,236,0,1,20
001533.txt,0,18,308,375,-4,1,4
001533.txt,0,186,244,290,-8,1,12
001533.txt,238,183,355,245,-8,1,19
001533.txt,366,176,486,259,-3,1,16
001533.txt,349,182,421,221,-8,1,28
001533.txt,457,177,516,221,-4,1,27
001533.txt,492,180,530,207,-5,1,38
001533.txt,516,179,547,202,-4,1,47
001533.txt,520,149,562,195,-5,0,60
001533.txt,308,184,377,217,-12,1,34
001534.txt,605,176,662,229,0,1,23
001534.txt,577,177,608,197,-1,1,53
001534.txt,548,179,577,197,-3,1,56
001535.txt,289,151,506,334,-2,1,9
001535.txt,743,198,900,293,3,1,13
001535.txt,847,203,1241,374,3,1,7
001535.txt,533,179,575,217,-2,1,31
001535.txt,427,180,534,264,-2,1,15
001535.txt,727,189,818,256,4,1,18
001535.txt,698,186,762,232,4,1,25
001535.txt,681,183,734,222,3,1,29
001535.txt,671,184,713,214,4,1,35
001536.txt,589,177,616,204,0,1,46
001536.txt,219,183,339,250,-9,1,20
001536.txt,425,175,469,206,-10,2,46
001536.txt,546,177,572,201,-3,1,50
001537.txt,535,174,558,194,-5,1,61
001537.txt,570,161,599,191,-2,1,76
001537.txt,0,198,82,254,-17,2,21
001537.txt,152,193,220,219,-27,2,47
001537.txt,477,161,517,192,-12,2,83
001538.txt,543,182,568,202,-3,1,47
001538.txt,343,184,479,279,-3,1,14
001538.txt,570,170,591,198,-2,2,62
001538.txt,353,179,389,199,-17,1,53
001539.txt,574,182,670,274,0,1,14
001539.txt,219,200,305,237,-15,2,31
001539.txt,119,205,213,243,-18,2,30
001539.txt,363,194,420,222,-12,2,40
001539.txt,1045,186,1235,243,15,2,21
001539.txt,305,197,357,222,-18,3,47
001540.txt,290,150,373,311,-3,1,8
001540.txt,0,115,147,285,-10,1,10
001541.txt,0,160,222,308,-8,2,12
001541.txt,255,183,373,249,-8,2,21
001541.txt,383,185,453,223,-8,2,30
001541.txt,440,176,491,213,-7,2,37
001541.txt,471,183,510,210,-6,2,42
001542.txt,299,188,369,225,-11,2,31
001542.txt,365,184,428,222,-8,1,28
001542.txt,477,181,504,201,-8,2,53
001543.txt,851,161,887,247,5,1,15
001543.txt,897,163,925,246,6,1,14
001543.txt,83,164,111,234,-14,1,19
001544.txt,297,134,352,301,-3,1,8
001545.txt,431,180,494,234,-4,1,24
001545.txt,643,178,714,236,1,1,20
001545.txt,618,180,676,228,1,1,25
001545.txt,461,150,516,211,-5,1,33
001545.txt,600,179,634,208,0,1,38
001545.txt,572,172,598,196,-2,2,64
001545.txt,666,180,790,269,2,1,14
001546.txt,581,176,599,190,-1,1,65
001546.txt,340,182,427,233,-7,1,23
001548.txt,597,158,665,300,0,1,8
001549.txt,261,167,336,332,-3,1,8
001549.txt,856,151,891,238,5,1,14
001549.txt,663,161,722,213,3,1,27
001549.txt,767,156,825,266,2,1,9
001550.txt,869,177,1223,369,3,1,5
001550.txt,0,170,154,266,-12,1,15
001550.txt,706,172,783,242,3,1,17
001550.txt,672,177,720,217,3,1,28
001550.txt,663,177,707,211,3,1,33
001550.txt,651,175,678,199,3,1,44
001551.txt,672,180,784,225,4,1,24
001551.txt,448,179,526,232,-3,1,21
001551.txt,477,171,547,225,-3,1,25
001552.txt,712,168,918,338,2,1,9
001552.txt,693,185,810,274,2,1,14
001552.txt,452,209,521,255,-3,2,18
001552.txt,478,191,544,242,-3,2,23
001552.txt,657,189,745,250,2,1,19
001552.txt,541,186,568,210,-3,2,44
001553.txt,0,155,321,374,-4,1,7
001553.txt,303,186,433,264,-5,1,15
001553.txt,400,176,475,229,-5,1,24
001553.txt,1000,122,1241,284,9,1,11
001554.txt,592,178,622,204,0,1,41
001555.txt,0,201,313,374,-3,1,5
001555.txt,379,188,487,256,-4,1,17
001555.txt,486,177,537,212,-4,1,32
001556.txt,192,170,257,203,-21,1,39
001556.txt,285,172,328,195,-21,1,50
001556.txt,573,172,610,209,0,1,34
001557.txt,1001,192,1115,347,4,1,7
001557.txt,890,180,1241,374,2,1,2
001557.txt,700,172,852,288,2,1,12
001557.txt,514,181,569,227,-2,1,27
001557.txt,664,168,728,226,3,1,27
001558.txt,638,130,696,300,0,1,8
001558.txt,702,148,752,297,1,1,8
001558.txt,807,150,864,271,3,1,9
001559.txt,577,126,641,203,0,1,38
001559.txt,0,188,48,230,-22,2,26
001559.txt,40,187,131,222,-23,2,31
001559.txt,183,181,237,209,-23,2,42
001559.txt,224,182,269,205,-23,2,47
001560.txt,0,168,172,374,-3,1,2
001560.txt,1216,31,1241,293,9,1,6
001560.txt,747,176,953,294,3,1,11
001560.txt,278,173,464,308,-3,1,11
001560.txt,400,174,495,258,-3,1,16
001560.txt,437,182,511,231,-4,1,23
001560.txt,500,171,536,204,-5,1,43
001561.txt,544,178,565,196,-4,1,61
001561.txt,507,178,547,211,-4,1,37
001562.txt,495,182,560,235,-2,1,23
001562.txt,672,184,755,249,2,1,19
001562.txt,548,183,579,213,-2,2,38
001562.txt,647,180,684,213,2,2,38
001563.txt,948,179,1083,241,11,1,19
001563.txt,1041,180,1157,230,15,1,22
001563.txt,1145,179,1226,218,21,1,27
001564.txt,696,184,804,257,2,1,15
001564.txt,252,178,449,307,-3,1,10
001564.txt,640,176,679,205,2,1,37
001564.txt,0,184,221,296,-7,1,11
001564.txt,405,180,504,246,-3,1,18
001564.txt,280,184,381,237,-8,1,21
001564.txt,374,183,435,220,-8,1,30
001564.txt,529,178,555,198,-4,0,51
001564.txt,587,176,614,201,0,1,47
001564.txt,619,177,633,191,1,0,74
001565.txt,572,179,605,209,-1,1,41
001565.txt,0,187,218,309,-7,1,11
001565.txt,182,186,335,259,-8,1,17
001565.txt,457,185,515,226,-4,1,27
001565.txt,490,184,530,212,-5,1,38
001565.txt,536,173,556,196,-6,1,73
001565.txt,0,185,141,277,-11,1,14
001566.txt,357,131,502,248,-4,1,18
001566.txt,476,176,556,216,-3,1,27
001567.txt,395,193,514,271,-3,1,16
001567.txt,597,180,619,202,0,2,63
001568.txt,840,150,904,310,3,1,8
001569.txt,622,151,671,203,2,1,45
001569.txt,342,187,392,215,-13,2,41
001569.txt,437,183,468,201,-13,2,64
001570.txt,50,165,141,340,-5,1,7
001570.txt,651,161,688,250,1,1,15
001570.txt,975,170,1223,337,5,1,6
001570.txt,707,157,724,223,3,1,19
001570.txt,713,168,850,211,6,1,25
001571.txt,955,157,1017,319,4,1,7
001572.txt,502,177,527,234,-2,1,20
001572.txt,441,169,475,257,-3,1,14
001572.txt,708,164,728,227,3,1,22
001572.txt,726,165,748,225,3,1,22
001572.txt,1222,164,1241,310,7,1,7
001573.txt,0,155,316,374,-3,1,4
001573.txt,1090,36,1241,288,9,1,9
001573.txt,732,174,892,269,3,1,13
001573.txt,345,170,488,279,-3,1,13
001573.txt,682,157,793,233,3,1,19
001573.txt,431,170,511,244,-3,1,18
001573.txt,457,179,523,223,-4,1,25
001573.txt,512,168,545,199,-5,1,45
001574.txt,479,156,577,327,0,1,7
001575.txt,491,187,531,228,-4,2,32
001575.txt,470,188,505,213,-7,2,46
001576.txt,570,178,602,208,-1,1,41
001576.txt,0,194,203,293,-8,1,12
001576.txt,166,194,399,308,-4,1,11
001576.txt,286,183,384,239,-8,1,22
001576.txt,352,183,425,225,-8,1,28
001576.txt,418,142,511,234,-4,1,24
001576.txt,492,183,532,214,-4,1,36
001576.txt,507,183,537,206,-5,1,47
001576.txt,166,181,287,238,-11,1,22
001577.txt,231,185,257,211,-24,2,48
001577.txt,359,179,425,203,-15,2,51
001577.txt,491,172,541,194,-7,1,59
001577.txt,443,178,494,197,-12,2,64
001578.txt,575,176,603,203,-1,1,41
001578.txt,797,184,1051,332,3,1,9
001578.txt,781,181,868,234,6,1,21
001578.txt,655,173,749,206,4,1,34
001579.txt,884,113,1241,374,3,1,5
001579.txt,795,161,892,244,5,1,16
001579.txt,773,136,845,208,8,1,28
001579.txt,857,185,926,282,4,1,10
001580.txt,579,182,637,229,0,1,22
001580.txt,0,172,117,374,-5,1,5
001580.txt,271,183,440,255,-5,1,16
001580.txt,340,187,475,244,-5,1,19
001580.txt,401,181,488,223,-6,1,27
001580.txt,505,187,566,227,-2,1,25
001580.txt,695,117,891,286,2,1,13
001580.txt,669,179,751,236,2,1,20
001580.txt,630,179,657,200,2,1,49
001580.txt,105,189,264,260,-9,1,16
001580.txt,213,158,353,240,-9,1,21
001580.txt,589,178,628,213,0,1,32
001580.txt,88,185,196,231,-14,1,22
001580.txt,7,183,66,233,-17,1,22
001581.txt,0,192,231,282,-9,1,14
001582.txt,188,142,473,352,-2,1,8
